target_pos.x,target_pos.y,target_pos.z,human_pos.x,human_pos.y,human_pos.z,human_rot.x,human_rot.y,human_rot.z,human_height,Reference/Hips/m_LocalRotation.x,Reference/Hips/m_LocalRotation.y,Reference/Hips/m_LocalRotation.z,Reference/Hips/LeftUpLeg/m_LocalRotation.x,Reference/Hips/LeftUpLeg/m_LocalRotation.y,Reference/Hips/LeftUpLeg/m_LocalRotation.z,Reference/Hips/LeftUpLeg/LeftLeg/m_LocalRotation.x,Reference/Hips/LeftUpLeg/LeftLeg/m_LocalRotation.y,Reference/Hips/LeftUpLeg/LeftLeg/m_LocalRotation.z,Reference/Hips/LeftUpLeg/LeftLeg/LeftFoot/m_LocalRotation.x,Reference/Hips/LeftUpLeg/LeftLeg/LeftFoot/m_LocalRotation.y,Reference/Hips/LeftUpLeg/LeftLeg/LeftFoot/m_LocalRotation.z,Reference/Hips/RightUpLeg/m_LocalRotation.x,Reference/Hips/RightUpLeg/m_LocalRotation.y,Reference/Hips/RightUpLeg/m_LocalRotation.z,Reference/Hips/RightUpLeg/RightLeg/m_LocalRotation.x,Reference/Hips/RightUpLeg/RightLeg/m_LocalRotation.y,Reference/Hips/RightUpLeg/RightLeg/m_LocalRotation.z,Reference/Hips/RightUpLeg/RightLeg/RightFoot/m_LocalRotation.x,Reference/Hips/RightUpLeg/RightLeg/RightFoot/m_LocalRotation.y,Reference/Hips/RightUpLeg/RightLeg/RightFoot/m_LocalRotation.z,Reference/Hips/Spine/m_LocalRotation.x,Reference/Hips/Spine/m_LocalRotation.y,Reference/Hips/Spine/m_LocalRotation.z,Reference/Hips/Spine/Chest/LeftShoulder/m_LocalRotation.x,Reference/Hips/Spine/Chest/LeftShoulder/m_LocalRotation.y,Reference/Hips/Spine/Chest/LeftShoulder/m_LocalRotation.z,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/m_LocalRotation.x,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/m_LocalRotation.y,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/m_LocalRotation.z,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/LeftForeArm/m_LocalRotation.x,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/LeftForeArm/m_LocalRotation.y,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/LeftForeArm/m_LocalRotation.z,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/LeftForeArm/LeftHand/m_LocalRotation.x,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/LeftForeArm/LeftHand/m_LocalRotation.y,Reference/Hips/Spine/Chest/LeftShoulder/LeftArm/LeftForeArm/LeftHand/m_LocalRotation.z,Reference/Hips/Spine/Chest/Neck/m_LocalRotation.x,Reference/Hips/Spine/Chest/Neck/m_LocalRotation.y,Reference/Hips/Spine/Chest/Neck/m_LocalRotation.z,Reference/Hips/Spine/Chest/RightShoulder/m_LocalRotation.x,Reference/Hips/Spine/Chest/RightShoulder/m_LocalRotation.y,Reference/Hips/Spine/Chest/RightShoulder/m_LocalRotation.z,Reference/Hips/Spine/Chest/RightShoulder/RightArm/m_LocalRotation.x,Reference/Hips/Spine/Chest/RightShoulder/RightArm/m_LocalRotation.y,Reference/Hips/Spine/Chest/RightShoulder/RightArm/m_LocalRotation.z,Reference/Hips/Spine/Chest/RightShoulder/RightArm/RightForeArm/m_LocalRotation.x,Reference/Hips/Spine/Chest/RightShoulder/RightArm/RightForeArm/m_LocalRotation.y,Reference/Hips/Spine/Chest/RightShoulder/RightArm/RightForeArm/m_LocalRotation.z,Reference/Hips/Spine/Chest/RightShoulder/RightArm/RightForeArm/RightHand/m_LocalRotation.x,Reference/Hips/Spine/Chest/RightShoulder/RightArm/RightForeArm/RightHand/m_LocalRotation.y,Reference/Hips/Spine/Chest/RightShoulder/RightArm/RightForeArm/RightHand/m_LocalRotation.z,Reference/Hips/m_LocalPosition.x,Reference/Hips/m_LocalPosition.y,Reference/Hips/m_LocalPosition.z
2.75,0,0.54,0,0,1.25,0,0.5,0,1.7,0.984167,0.8389626,0.000678642,0.02494428,0.005567806,0.9867027,0.009012753,0.9692882,0.9971034,0.997483,0.9512644,0.9941568,0.02714446,0.02650748,0.02661054,0.01466753,0.943482,0.9896626,0.9693902,0.9359173,0.9818631,0.003069481,0.00046232,0.9940788,0.000217469,0.9793698,0.1152433,0.06696546,0.000611121,0.1387544,0.1161642,0.07644811,0.990085,0.113662,0.09652416,0.0422939,0.08091053,0.01427533,0.05756356,1.65E-05,0.5193833,0.1152466,0.01337046,0.2239528,0.9274812,0.0848776,0.919278,0.9568245,0.02512171,0.01712926,0.008805627,-0.005834633,0.9771927,-0.01857605
2.75,0,0.54,0,0,1.25,0,0.5,0,1.61,0.9918899,0.8981042,0.9912325,0.9774385,0.01660074,0.01535713,0.0713283,0.9189938,0.9509095,0.001876126,0.9127247,0.01174888,0.00503786,0.03692842,0.03742003,0.06621301,0.9317302,0.9568586,0.9805912,0.9218435,0.9850944,0.005413065,0.000498967,0.9959534,0.9986159,0.9878995,0.1152698,0.04246003,0.9782209,0.1199465,0.08688944,0.04856346,0.9803101,0.1204109,0.05091202,0.02439454,0.04184425,0.008420845,0.05355686,0.000971028,0.5142995,0.1152652,0.06200007,0.2084969,0.05132434,0.03695583,0.8290582,0.9585353,0.03606442,0.8913604,0.0332444,-0.009826002,0.9661806,-0.03869184
2.75,0,0.54,0,0,1.25,0,0.5,0,1.6,0.991533,0.8909079,0.9935184,0.01392532,0.01097734,0.0191041,0.0379441,0.9665979,0.98927,0.9833036,0.957406,0.9787871,0.01134329,0.02774643,0.02957676,0.04811677,0.9459423,0.9755677,0.9794858,0.9389091,0.9785904,0.005129845,0.9997532,0.9956973,0.000598776,0.9773369,0.1152243,0.02522354,0.008036942,0.1560086,0.9640156,0.3873794,0.9667561,0.9648249,0.8912636,0.1019913,0.9811808,0.9947684,0.06542529,0.9995756,0.521733,0.1152277,0.0322204,0.2354422,0.9566325,0.05094285,0.7807258,0.9273043,0.02807578,0.02563827,0.05583908,-0.01316717,0.9693086,-0.03140548
2.75,0,0.54,0,0,1.25,0,0.5,0,1.83,0.9846902,0.8995069,0.9966987,0.01277489,0.005197096,0.008186387,0.03834845,0.9640298,0.9891185,0.9920146,0.9563438,0.9887524,0.02146947,0.02904104,0.03392584,0.05256332,0.9578839,0.9790904,0.9780048,0.9528792,0.9670171,0.003809713,0.000325722,0.9960119,7.23E-05,0.9801435,0.1152492,0.01075613,0.9258353,0.1720498,0.9852506,0.06007261,0.9435399,0.06369825,0.1200763,0.1007891,0.03139876,0.005685146,0.07707081,0.999837,0.5203399,0.1152397,0.04126656,0.2034177,0.9279934,0.1146095,0.9029988,0.9325401,0.03314317,0.9879014,0.02469531,-0.01502756,0.9759127,-0.02213874
2.75,0,0.54,0,0,1.25,0,0.5,0,1.74,0.9885206,0.9163005,0.9971713,0.01301808,0.000245522,0.9965836,0.04861277,0.001731922,0.005032188,0.992376,0.9356331,0.9870592,0.03134573,0.002578147,0.03403249,0.0369801,0.9888513,0.958822,0.9953555,0.9316391,0.9920066,0.00527264,0.000271525,0.9959619,0.01631706,0.9842654,0.1037262,0.9478007,0.9452043,0.09149193,0.09693108,0.2393236,0.2190569,0.9587088,0.04203413,0.9818747,0.05250346,0.007750736,0.04449661,0.000245691,0.5191488,0.1051292,0.1013739,0.2357917,0.8880028,0.01253757,0.747453,0.1112671,0.1405871,0.9164118,0.9373471,-0.002767695,0.970131,-0.02073754
2.9,2,2.5,0,0,1.25,0,0.5,0,1.76,0.9946709,0.8114194,0.9986801,0.9953765,0.07542329,0.03120675,0.01899701,0.9466119,0.9773356,0.9824771,0.8748312,0.007878422,0.9763406,0.01339586,0.9968468,0.05516111,0.9449654,0.9737307,0.9874059,0.9406094,0.995981,0.000874404,0.00015805,0.9930432,0.999896,0.9810821,0.1152555,0.1198089,0.1581264,0.2049766,0.08422238,0.2724528,0.138775,0.07367855,0.9624535,0.007534909,0.02099044,0.003695728,0.05967709,0.9998187,0.5204373,0.1152389,0.0143323,0.2047071,0.9564164,0.9907518,0.7973602,0.9330746,0.9731923,0.9930131,0.1114845,0.009626859,0.9719903,-0.03589942
2.9,2,2.5,0,0,1.25,0,0.5,0,1.88,0.9954407,0.8101953,0.9707778,0.9984077,0.9985381,0.009577641,0.01491995,0.9707919,0.9978004,0.004738091,0.9690668,0.002627729,0.001431375,0.06720459,0.0496656,0.03540034,0.9173821,0.9559527,0.9721943,0.8757321,0.9960291,0.002604277,0.9995696,0.992385,0.9999117,0.9809992,0.1152549,0.9812305,0.900484,0.06832852,0.9806364,0.4641227,0.9711143,0.8938671,0.07572702,0.8926729,0.03331333,0.005613197,0.01858372,0.9989337,0.5251583,0.1151885,0.03661123,0.1497789,0.9840764,0.01292429,0.9187427,0.949961,0.9584312,0.959223,0.05876369,-0.005269703,0.9652334,-0.04831752
2.9,2,2.5,0,0,1.25,0,0.5,0,1.72,0.006870533,0.8288971,0.984538,0.008044761,0.9880964,0.9933497,0.02527653,0.003711453,0.003053037,0.9762884,0.007564421,0.9920516,0.9655083,0.0399352,0.03271963,0.07266717,0.9507721,0.959665,0.9702935,0.9348395,0.971539,0.002339641,0.999439,0.9937011,0.000673972,0.9769358,0.1152199,0.9910403,0.1436711,0.05213289,0.9797282,0.4242504,0.9967244,0.005694777,0.1003748,0.8847976,0.003822038,0.002765616,0.05045756,0.9995573,0.5218312,0.1152267,0.9983308,0.1851252,0.9405427,0.04446786,0.7427127,0.9231917,0.02604572,0.07347436,0.04778202,0.01201271,0.96499,-0.04211344
2.9,2,2.5,0,0,1.25,0,0.5,0,1.78,0.9819695,0.8459155,0.9947116,0.01710444,0.9796393,0.9807358,0.012674,0.9813827,0.000570483,0.01391675,0.9888387,0.007153436,0.9995421,0.01045641,0.9953613,0.005554522,0.9718381,0.9960474,0.01525916,0.9666435,0.008898088,0.002962891,0.000128795,0.9936855,1.05E-05,0.9804729,0.1152515,0.02284869,0.8326501,0.08641884,0.8325545,0.2207648,0.8392205,0.9189956,0.9542642,0.07352911,0.05790798,0.00917938,0.05045758,0.00013624,0.5187455,0.1152506,0.01913989,0.2199751,0.989926,0.05726839,0.7431403,0.9533354,0.05629179,0.975082,0.009352429,0.002324045,0.9698358,-0.01428494
2.9,2,2.5,0,0,1.25,0,0.5,0,1.66,0.99154,0.8554782,0.9862373,0.01123899,0.9913352,0.01022576,0.04729122,0.9715018,0.9943175,0.9756714,0.979241,0.9830959,0.002321757,0.05164857,0.04492759,0.03695136,0.9227238,0.9642467,0.9746612,0.8952284,0.9903129,0.003686506,0.000141205,0.9940737,6.54E-06,0.9804938,0.1152517,0.1085894,0.1389126,0.1864301,0.02111854,0.03452062,0.02080887,0.924226,0.03748424,0.9665307,0.0390402,0.008657129,0.05549733,0.999317,0.5231127,0.1152135,0.02818268,0.1677207,0.9796976,0.05282806,0.8524134,0.9380481,0.02133892,0.9602252,0.05482064,-0.01412355,0.9714733,-0.03728388
2.9,2,2.5,0,0,1.25,0,0.5,0,1.7,0.9864144,0.8496503,0.9927792,0.01357851,0.02581897,0.9880911,0.000883878,0.9656545,0.998588,0.005635317,0.9288266,0.004402571,0.9974825,0.04961319,0.04412193,0.06728972,0.9094493,0.9344523,0.97118,0.8926932,0.9923096,0.003420036,0.000569206,0.9953623,0.9998432,0.9813635,0.1152571,0.09048991,0.9131994,0.04619881,0.9998396,0.236481,0.01386868,0.9971225,0.9991501,0.09538899,0.03083381,0.005645277,0.0650161,0.9992371,0.5235392,0.1152087,0.00701016,0.152316,0.9547095,0.07424021,0.8191504,0.9200925,0.02792066,0.04718158,0.04363501,-0.003037879,0.9667001,-0.02003661
2.9,2,2.5,0,0,1.25,0,0.5,0,1.61,0.9937041,0.8383514,0.9917325,0.003437105,0.01659248,0.9875454,0.0438562,0.9641352,0.9816988,0.9966728,0.9403363,0.9955146,0.000494201,0.01731958,0.02117198,0.08591405,0.9563552,0.9714707,0.9482575,0.964808,0.9626583,0.00338234,0.000549866,0.9946747,0.9998136,0.9815215,0.115258,0.9312922,0.3085009,0.06601892,0.9659482,0.2976897,0.006517676,0.01955372,0.07897556,0.807174,0.9957745,0.9986739,0.04958128,0.9992698,0.5233645,0.1152107,0.9912004,0.1194473,0.9645577,0.07400587,0.8651749,0.9379106,0.02158913,0.02466257,0.03839542,0.003198701,0.95443,-0.02678814
2.9,2,2.5,0,0,1.25,0,0.5,0,1.6,0.9872046,0.7762932,0.9950438,0.02067151,0.9827019,0.9641308,0.016562,0.9776952,0.9983541,0.9928783,0.9754415,0.003764541,0.9884773,0.03316757,0.01695743,0.08380194,0.9187585,0.9367652,0.9450051,0.9149742,0.9867785,0.001742514,0.000457832,0.9922496,0.9997502,0.9818594,0.1152598,0.08650979,0.1755256,0.2641716,0.03831562,0.3264325,0.1245962,0.07743274,0.938009,0.9872409,0.9948833,0.9968663,0.05868927,0.9991117,0.5242079,0.1152007,0.008356945,0.1851805,0.97362,0.9432968,0.8599747,0.9473239,0.9575998,0.9093565,0.1445034,-0.004497656,0.9625408,-0.01633883
2.9,2,2.5,0,0,1.25,0,0.5,0,1.83,0.9993252,0.8160236,0.9943,0.9973365,0.9986997,0.9920932,0.05671418,0.9934918,0.996538,0.9634763,0.9895519,0.9831508,0.9929559,0.0356658,0.02778773,0.06888387,0.06759735,0.01868947,0.9347166,0.05056287,0.9548002,0.001086441,0.000300959,0.9941459,0.9990329,0.9856796,0.1152712,0.1016284,0.009078925,0.1433084,0.1475781,0.09965429,0.01882022,0.1173945,0.07088285,0.03925883,0.04934144,0.01055645,0.05512106,0.9980527,0.529868,0.115112,0.06115614,0.1643415,0.9974813,0.9875258,0.9000186,0.9341435,0.9459811,0.9139413,0.06639162,0.004355107,0.9697503,-0.03007175
2.9,2,2.5,0,0,1.25,0,0.5,0,1.74,0.9907151,0.831571,0.9861895,0.01772588,0.9776472,0.97058,0.02287594,0.994523,0.001792219,0.9985452,4.43E-05,0.007701461,0.008527326,0.02485657,0.03889225,0.07004797,0.9385433,0.9661281,0.9442741,0.945006,0.9691436,0.003168636,0.002736043,0.9936051,0.9996483,0.982402,0.1152625,0.1083829,0.01725179,0.1368268,0.9845709,0.3621921,0.03164269,0.9714452,0.09668561,0.10809,0.05782179,0.01397766,0.05165293,0.9997039,0.5210494,0.1152338,0.007830703,0.1656982,0.9578394,0.06018211,0.8200673,0.9288447,0.01552827,0.04786596,0.05905899,-0.007757963,0.9640622,-0.02393896
3.09,0.79,-2.01,0,0,1.25,0,0.5,0,1.76,0.9796022,0.9027285,0.9926792,0.01312511,0.9983917,0.9969069,0.05277147,0.002711928,0.003796222,0.992569,0.9353226,0.9893872,0.01775527,0.9982945,0.01501821,0.05077929,0.9955099,0.9762113,0.9907905,0.9975004,0.9874621,0.004357828,0.9984735,0.9932541,0.02073378,0.9815917,0.09282818,0.9141777,0.8321307,0.1996177,0.194324,0.2346917,0.2258944,0.1818188,0.07653765,0.07658226,0.03180844,0.003649292,0.03422217,0.9926119,0.5223286,0.09301434,0.09106656,0.2462124,0.9350982,0.9905645,0.7714177,0.1047856,0.1907701,0.9769408,0.9563665,-0.01167506,0.9761817,-0.02250329
3.09,0.79,-2.01,0,0,1.25,0,0.5,0,1.88,0.993413,0.890261,0.987945,0.00337232,0.01699327,0.01195249,0.02899198,0.9726601,0.9912399,0.9949319,0.9539244,0.9912547,0.02299761,0.05993351,0.04048985,0.02724842,0.9377688,0.9737507,0.9783074,0.900705,0.9874406,0.003651384,0.00022973,0.9962517,0.9995922,0.982701,0.1152638,0.04473873,0.9682336,0.1315944,0.05951848,0.06046226,0.9749039,0.09295241,0.07671405,0.04603756,0.01232617,0.002696047,0.06984147,0.9986055,0.526911,0.115163,0.09916991,0.2171155,0.01627205,0.02372438,0.9543309,0.9558685,0.9358405,0.9706226,0.02023956,-0.0156072,0.9717626,-0.03101336
3.09,0.79,-2.01,0,0,1.25,0,0.5,0,1.72,0.00285941,0.9025372,0.9983795,0.9940941,0.000153219,0.001891644,0.03763738,-4.65E-06,0.000182588,0.9913652,0.9426125,0.9875498,0.00421568,0.000482016,0.01166747,0.02951946,0.996154,0.9747379,0.9990163,0.9416795,0.9985648,0.004993509,0.000153588,0.9970317,0.003920128,0.9820892,0.1037407,0.907759,0.8247079,0.1180434,0.09445767,0.2554717,0.2482434,0.8102736,0.01850096,0.964967,0.02012462,0.001433064,0.01291393,0.01502939,0.5215579,0.1071948,0.1002499,0.2188491,0.8766676,0.9652939,0.7792243,0.1515225,0.8095774,0.9450641,0.05744655,0.005478057,0.9773047,-0.03587715
3.09,0.79,-2.01,0,0,1.25,0,0.5,0,1.78,0.9736267,0.8570089,0.008009059,0.01756509,0.004570664,0.9851949,0.005138447,0.9789752,0.9990772,0.006494544,0.9621722,0.001462729,0.03173571,0.01185338,0.9914725,0.005620497,0.9673077,0.9955243,0.9974649,0.9594421,0.996828,0.001809069,0.000169775,0.9931279,0.000719879,0.976691,0.1152172,0.01444237,0.02084286,0.1509041,0.8444798,0.06302763,0.9731843,0.9184731,0.1319757,0.9165922,0.06229707,0.001357009,0.01212223,0.999388,0.5227343,0.1152176,0.000213463,0.26803,0.9568844,0.0407885,0.7563784,0.966242,0.0347366,0.9868331,0.9424298,0.000744616,0.9764732,-0.009792423
3.09,0.79,-2.01,0,0,1.25,0,0.5,0,1.66,0.987563,0.867843,0.9980205,0.01954797,0.02440083,0.01739765,0.04887568,0.9620183,0.9790609,0.9794017,0.940845,0.9741612,0.02925885,0.02184653,0.02311845,0.01573323,0.9625969,0.9925473,0.9765646,0.958586,0.976232,0.004124438,0.9987559,0.9950157,0.9995711,0.9828136,0.1152643,0.06001762,0.9476895,0.116306,0.09165221,0.0793401,0.9702596,0.1124095,0.09538902,0.04809484,0.00782525,0.999472,0.01025989,0.9989533,0.5250532,0.1151899,0.08049214,0.3011069,0.1065689,0.9427106,0.8718023,0.9543854,0.922052,0.955448,0.05254235,-0.02222345,0.967946,-0.02606799
3.09,0.79,-2.01,0,0,1.25,0,0.5,0,1.7,0.994587,0.9242811,0.9985567,0.02027075,0.00601739,0.9980135,0.0147124,0.9804574,0.9973358,0.9973134,0.9665679,0.9944822,0.002016305,0.01895516,0.04493201,0.01890019,0.9558243,0.9917938,0.9789145,0.9594096,0.9622949,0.005659232,0.9988835,0.9965302,0.000400442,0.9783945,0.1152347,0.05900365,0.947421,0.06992643,0.9692218,0.1246406,0.9862057,0.9833983,0.9755704,0.03363655,0.05610295,0.009790801,0.05273888,0.9994619,0.5223394,0.1152217,0.01619084,0.1800508,0.9765952,0.07124306,0.8466333,0.9465224,0.03867208,0.01802348,0.9920474,-0.006264647,0.9696239,-0.03182011
3.09,0.79,-2.01,0,0,1.25,0,0.5,0,1.61,0.9875771,0.9161686,0.999797,0.9934604,0.006351482,0.008233134,0.06801964,0.916934,0.9563316,0.00016657,0.9166318,0.01324716,0.007256685,0.02562705,0.03023672,0.07567037,0.9413052,0.9633785,0.9809368,0.9411729,0.9742113,0.006104102,0.9917296,0.993707,0.9983116,0.98952,0.1152651,0.05795038,0.9977559,0.1272951,0.07640523,0.0786001,0.9881392,0.08621432,0.04509991,0.02800415,0.02993911,0.000302765,0.01531596,0.001907471,0.5093122,0.1152539,0.06948103,0.2098683,0.02390505,0.1086961,0.9100264,0.95507,0.05561923,0.9835112,0.983475,-0.01011617,0.966969,-0.03233513
3.09,0.79,-2.01,0,0,1.25,0,0.5,0,1.6,0.9999053,0.9103383,0.002283013,0.007335238,0.002323545,0.007392204,0.0508047,0.9714566,0.9894263,0.9864914,0.9677644,0.9773192,0.01927446,0.03276048,0.01119316,0.03500868,0.9494777,0.97857,0.9894865,0.929206,0.9925266,0.005344528,0.00041787,0.9959276,0.000732045,0.9766261,0.1152165,0.1036904,0.1465628,0.1719017,0.9894197,0.2964466,0.09847944,0.03562376,0.1082048,0.9407794,0.9805224,0.000355397,0.01312106,0.9985632,0.527137,0.1151595,0.04565839,0.2021983,0.01404311,0.9431687,0.8949091,0.9544967,0.9200443,0.9291325,0.04847792,-0.005228779,0.9665061,-0.0282851
3.09,0.79,-2.01,0,0,1.25,0,0.5,0,1.83,0.9900097,0.9058749,0.003921465,0.00717531,0.9961513,0.997089,0.1031489,0.9955079,0.996618,0.9698703,0.9980965,0.9549438,0.01481216,0.02583862,0.0231839,0.07521382,0.9487622,0.9666529,0.9791645,0.9464063,0.9713832,0.003720432,0.000345033,0.9963382,0.000243633,0.9792303,0.1152421,0.09689248,0.06354753,0.148499,0.0806466,0.06628963,0.01888225,0.03202907,0.03261198,0.996877,0.02862105,0.000828552,0.01472817,0.9995034,0.5221185,0.115224,0.02891353,0.2425762,0.9742191,0.9506974,0.9032048,0.9568961,0.9269145,0.9217784,0.04643564,-0.008929559,0.9703241,-0.0184101
3.09,0.79,-2.01,0,0,1.25,0,0.5,0,1.74,0.9966234,0.8825632,0.9982318,0.9842743,0.9860661,0.972797,0.06092128,0.9795899,0.99423,0.9987016,0.9827999,0.000407829,0.9924698,0.06822245,0.0469119,0.05146075,0.915018,0.9376859,0.987652,0.8749611,0.006132886,0.004565687,0.9991899,0.9952222,0.000418312,0.9777532,0.1038127,0.111723,0.06718124,0.1426993,0.02810866,0.07887808,0.03028168,0.9678543,0.9857655,0.006483163,0.06576893,0.9998249,0.9936607,0.9998277,0.5205775,0.1053564,0.000669828,0.3057256,0.9469862,0.03527402,0.7204658,0.9726285,0.03572907,0.9828257,0.04064193,0.001585064,0.9722004,-0.03084931
3.2,0,-0.8,0,0,1.25,0,0.5,0,1.76,0.9806919,0.890109,0.9866512,0.001316098,0.9991776,0.01590729,0.06127989,0.9968531,0.9833668,0.9946323,0.929149,0.9935989,0.03023689,0.002783764,0.0389329,0.03300853,0.9890322,0.9480376,0.002071481,0.9166772,0.003626713,0.00405949,0.000399873,0.9949516,0.02499645,0.9887597,0.1082344,0.09683777,0.397577,0.2905542,0.8575816,0.04026325,0.9693913,0.8024297,0.03219732,0.9484136,0.05423271,0.01046937,0.05675901,0.994492,0.5149081,0.08639798,0.08384489,0.2401862,0.9326511,0.9592765,0.8406537,0.06206613,0.1902986,0.9812803,0.9826305,-0.01768654,0.9755123,-0.03463385
3.2,0,-0.8,0,0,1.25,0,0.5,0,1.88,0.004968713,0.9386376,0.000179094,0.9846627,0.000133615,0.997979,0.04453463,0.000144633,0.9988292,0.9985434,0.9425049,0.9962345,0.01865217,0.001819225,0.02393348,0.02192839,0.9938235,0.9686211,0.9984062,0.9542392,0.996213,0.006196382,0.9999797,0.9977633,0.988634,0.9751261,0.07502956,0.07124268,0.1439469,0.1965729,0.9509051,0.04284346,0.981047,0.1692486,0.02808086,0.01644,0.9676214,0.000113722,0.9955298,0.01305597,0.52535,0.1086301,0.1037589,0.216396,0.9877324,0.9691706,0.8793466,0.02602406,0.08743352,0.9604924,0.9848017,-0.000729918,0.9717244,-0.03706867
3.2,0,-0.8,0,0,1.25,0,0.5,0,1.72,0.002606543,0.9000559,0.9991256,0.9961373,0.9812208,0.9910986,0.03946187,0.9837998,0.000219764,0.9926324,0.9943281,0.9929093,0.9996298,0.03032354,0.01587194,0.03794684,0.9424815,0.9759801,0.9881899,0.9257566,0.9930691,0.004907845,0.9997919,0.996356,0.000330823,0.9785566,0.1091015,0.0675023,0.1061909,0.1736716,0.001858929,0.0189891,0.003658735,0.9699291,0.1131965,0.9464033,0.01411869,0.001594863,0.02039438,0.9999249,0.5199046,0.1108121,0.000146021,0.2305209,0.938852,0.06430942,0.8236369,0.9480177,0.02781001,0.06217046,0.04364264,0.008376209,0.9767789,-0.03490017
3.2,0,-0.8,0,0,1.25,0,0.5,0,1.78,0.9808143,0.8651875,0.002847933,0.007595879,0.9998111,0.004432643,0.007496685,5.33E-05,0.9843886,0.007268722,0.9083902,0.006413927,0.01545153,0.9998312,0.006047651,0.01007614,0.9993399,0.9805364,0.004451839,0.9051861,0.003863591,0.003147017,0.000321414,0.9938862,0.03568695,0.9889143,0.10963,0.1137869,0.3657211,0.2675006,0.0600506,0.3211069,0.8874175,0.8142325,0.05463516,0.9389062,0.06646697,0.004820504,0.02501302,0.9981653,0.5196402,0.1123634,0.1106132,0.2205363,0.9748459,0.936313,0.932921,0.02447583,0.1542477,0.8658612,0.8830556,-0.005653206,0.974066,-0.03399109
3.2,0,-0.8,0,0,1.25,0,0.5,0,1.66,0.9875721,0.8528266,0.9963341,0.02236965,0.01840472,0.01203185,0.03144872,0.9744118,0.9903616,0.9781636,0.9550604,0.9768844,0.01630998,0.05530325,0.03104645,0.03897079,0.9405638,0.9670259,0.9756504,0.9066462,0.9822221,0.001768304,0.9978071,0.9948076,0.9994324,0.983552,0.115267,0.0763412,0.935348,0.0903983,0.1125854,0.09982608,0.9833657,0.1130508,0.09771136,0.04414772,0.02480506,0.002007929,0.03294426,0.9977194,0.5316533,0.1150762,0.09011561,0.2976229,0.1134939,0.06136921,0.828948,0.9462084,0.03996469,0.9674405,0.02778171,-0.02117646,0.9676334,-0.02404051
3.2,0,-0.8,0,0,1.25,0,0.5,0,1.7,0.9831848,0.8760409,0.003789828,0.01886172,0.9995751,0.9733706,0.01116122,0.000232161,0.9867522,0.01679142,0.9321735,0.01731595,0.03130843,0.000456713,0.0185541,0.01305954,0.9978434,0.985971,0.9848871,0.9173766,0.984578,0.003822936,0.000127947,0.9951562,0.03045494,0.986181,0.1059166,0.9317182,0.9434981,0.1443336,0.1340725,0.1959036,0.1695191,0.1644715,0.1108401,0.1177509,0.06502558,0.006168336,0.03536551,0.9973208,0.5197729,0.1077257,0.1005895,0.1860917,0.9259812,0.8744047,0.8666639,0.1039718,0.186648,0.9587374,0.9312437,0.002145135,0.9740582,-0.01331033
3.2,0,-0.8,0,0,1.25,0,0.5,0,1.61,0.9964601,0.9255074,0.9931899,0.9821895,0.00270108,0.008451981,0.07039138,0.9275726,0.9635452,0.005203638,0.9301567,0.01097593,0.9968228,0.02674309,0.03539232,0.08057956,0.9417644,0.9612818,0.9844846,0.9412769,0.9804721,0.005931272,0.000530773,0.9970944,0.9976274,0.993165,0.1152433,0.0347455,0.9854835,0.1221461,0.07252544,0.05275705,0.9787758,0.1041702,0.06953712,0.04211664,0.9980574,8.39E-06,0.01706648,0.002957215,0.5037156,0.1152062,0.0623639,0.193353,0.00863054,0.09427176,0.8535619,0.9337861,0.05011791,0.9931231,0.006526784,-0.006908478,0.9681904,-0.03969177
3.2,0,-0.8,0,0,1.25,0,0.5,0,1.6,0.9915741,0.9488627,0.9954569,0.001693002,0.003711628,0.01694812,0.05803364,0.9813681,0.9924906,0.9932593,0.9784616,0.980481,0.0263495,0.02887367,0.01649233,0.03912282,0.9626453,0.98295,0.9952952,0.9481817,0.9969907,0.005904681,0.00017143,0.998501,0.000977842,0.9753145,0.1152005,0.09567918,0.1295856,0.164507,0.9842686,0.3355879,0.07541327,0.02320405,0.9815542,0.9280582,0.01021544,0.000783532,0.0240603,0.9987621,0.5260746,0.1151756,0.02376199,0.208453,0.9723668,0.07347771,0.7884043,0.9353414,0.04998205,0.03551374,0.0338698,-0.01172655,0.9675925,-0.02473967
